TransferID,Sender,Receiver,Amount,Title,Date,Category,StandingOrder
932,BG13JEIC509423NAXUKOLW,BR7786644207961878872003940WL,1839,School,04-12-2021,14,NULL
933,NO8650701288944,DO11EDZB70226467289379274380,637,Rain,14-01-2023,5,NULL
934,NO8650701288944,CZ9629742086487913878126,1193,Garden,01-05-2022,19,NULL
935,ME06010270545643065544,IL236914138854292817408,637,Night,12-11-2021,16,NULL
936,ME06010270545643065544,FO3254544093230514,1944,Night,28-11-2022,15,NULL
937,ME06010270545643065544,FR636495008890IJNKBOIIPIR40,479,Teacher,15-01-2022,12,NULL
938,MK885706QX8UYFKTF20,ME73239203736239040360,899,France,29-10-2022,6,NULL
939,MK885706QX8UYFKTF20,TR2201461ND2THJ8LNJLZYUTDB,287,Disease,28-11-2022,6,NULL
940,MK885706QX8UYFKTF20,FR161873612925FJ6YYDBROJK00,1570,Breakfast,24-05-2022,9,NULL
941,NO2855437598422,MT13OFVB05173LYPZK9ZI14Q9LF1DJC,783,Lizard,05-05-2022,5,NULL
942,NO2855437598422,PT61147140926554274724044,726,Jordan,18-07-2021,5,NULL
943,NO2855437598422,EE538417607168766008,2523,Restaurant,06-07-2022,13,NULL
944,LI2033561S5WMFJ5ZBQZX,AT284488960013483703,336,School,23-12-2021,4,NULL
945,FR6770020963208J1UCIEIWYZ93,LB158904O4CDQVFAXYICE1HQPVZI,627,Sugar,19-10-2022,5,NULL
946,FR6770020963208J1UCIEIWYZ93,MD88QZDEY1P1RAB0ZI1WZAMQ,787,Crayon,11-08-2022,17,NULL
947,FR664530848066PZS7RTSBPDX82,FR430688223761NPL114ERVTH03,569,Umbrella,03-08-2021,10,NULL
948,FR664530848066PZS7RTSBPDX82,CY8289380723A1YQ8I2LVFUJYCQE,1787,Nigeria,02-08-2021,1,NULL
949,RO38TDIXDHGRSSBIIEBSAHNZ,PL76819355429118203738676952,814,London,14-01-2022,12,NULL
950,FR666537258783X8OMC04VFTC42,IE65GCYV66350852001619,426,Spoon,08-02-2022,13,NULL
951,FR666537258783X8OMC04VFTC42,DO11EDZB70226467289379274380,954,Sandwich,27-12-2021,3,NULL
952,FR666537258783X8OMC04VFTC42,LB067070BVJXFNBZ87XIIAQWEOB1,476,Plastic,05-03-2022,9,NULL
953,KW60GHNXNSHUOVNJSBVP2SQ00JCM0P,MC341981984003KY6GL94K3IQ64,882,Truck,20-06-2022,10,NULL
954,KW60GHNXNSHUOVNJSBVP2SQ00JCM0P,PK79FQMBTKQWWQ99TAHSWMBJ,1662,Guitar,12-12-2021,14,NULL
955,KW60GHNXNSHUOVNJSBVP2SQ00JCM0P,CH3924211ARW6DOGSOHYY,371,Dog,16-02-2022,12,NULL
956,HR2750206937399363641,TN4784431171599812782507,652,Pencil,10-07-2022,4,NULL
957,LI6447144YSY4Z7BZZZRK,BG30TYZF7011738PONHCLF,1605,Elephant,04-10-2022,2,NULL
958,LI6447144YSY4Z7BZZZRK,LU14318K7WDAIGXDDRED,1372,Disease,04-12-2022,8,NULL
959,LI6447144YSY4Z7BZZZRK,IT91N8726778799OPULP7W6CRPW,1572,Airport,24-11-2022,7,NULL
960,FR9782327987451AYUC37U0EF51,MC196528195761CKTHQCL1G7F60,287,Ocean,16-08-2022,19,NULL
961,FR9782327987451AYUC37U0EF51,BG96IIOX532599K1A58Q4Z,244,Match,01-08-2022,6,NULL
962,FR9782327987451AYUC37U0EF51,BR5338728264241620231130992L6,438,Leather,29-08-2022,19,NULL
963,FR9782327987451AYUC37U0EF51,MD55LKCPXV05D8LFASUKLJUF,1209,Evening,05-11-2022,13,NULL
964,LU51482S5LB0GJSVOYPP,FR545511256001KFBZBC9PITM44,1040,Night,08-02-2022,9,NULL
965,LU51482S5LB0GJSVOYPP,FR6953440468008MC6ABDQSAL42,362,Tomato,05-11-2022,15,NULL
966,LU51482S5LB0GJSVOYPP,FR932814417327QOVBJJB5M7R56,3865,Market,26-09-2022,6,NULL
967,SI74825760997584571,MD47MZFCPLI4NWNP3TKFTGSD,1527,Cartoon,15-02-2022,19,NULL
968,SI74825760997584571,LT851563315528014758,319,Potato,10-11-2022,7,NULL
969,SI74825760997584571,CZ9460980040703784068411,249,Bed,04-11-2021,15,NULL
970,MC574513984017FXNQQKOYBLQ33,SE3663984900331424470905,864,Rose,22-01-2022,1,NULL
971,BA038977631439091374,FR093914593873O02XPHND3YE54,4149,Greece,30-11-2022,3,NULL
972,PL11799872834331665811266572,FR161873612925FJ6YYDBROJK00,872,Honey,04-01-2022,8,NULL
973,PL11799872834331665811266572,GI43IZYNF2NRIY13G0EXOVM,1294,Guitar,30-04-2022,2,NULL
974,PL11799872834331665811266572,BG70OQGX007365MRWGRRJC,590,Island,18-02-2022,4,NULL
975,CH584827884PGVRUBCRFO,IL349198399663781131004,1390,Uganda,01-04-2022,14,NULL
976,CH584827884PGVRUBCRFO,FR8881484506796DBFZ6VLT0791,863,Branch,21-08-2022,11,NULL
977,SI16655849116473450,FR161873612925FJ6YYDBROJK00,617,Rose,26-11-2021,15,NULL
978,FR415369337789HNEDLEYCLTX34,DE90845883416471257622,1453,China,26-02-2022,15,NULL
979,FR415369337789HNEDLEYCLTX34,AT891988023983515012,2930,Bed,30-05-2022,5,NULL
980,FR262813619748PNCVTCELAXG12,LB803905P4JQQGI32SP3SEVFWPSC,998,Kitchen,28-02-2022,13,NULL
981,PT32784241761371374262171,IE97DWOP98058081115410,776,Battery,29-09-2022,11,NULL
982,PT32784241761371374262171,LT184306579004447750,691,Battery,10-11-2022,10,NULL
983,PT32784241761371374262171,LI78012759JWWBZETDN1M,1323,Holiday,15-09-2021,2,NULL
984,ME97661623675960265882,MU88XUSY5884990482845874706QJJ,766,Dream,24-12-2021,13,NULL
985,ME97661623675960265882,PT75381060986644158751556,1298,Lighter,15-12-2022,16,NULL
986,FR555370117262M8MHCS4TW0778,SE4205556209507992890726,449,Eggplant,14-03-2022,3,NULL
987,FR555370117262M8MHCS4TW0778,IL196531821292211149844,4195,Potato,03-10-2022,10,NULL
988,TN5478612701002964205356,FR389499207812V1OTNALUCO690,986,Shoe,14-04-2022,13,NULL
989,TN5478612701002964205356,FR969050184322B7HMXW2ZNHV50,929,Vegetable,30-12-2022,14,NULL
990,TN5478612701002964205356,LT198963273806668941,755,Juice,07-09-2022,6,NULL
991,TN5478612701002964205356,AD5792656310Q1L54AHKR9IV,914,Yak,22-02-2022,7,NULL
992,KW82KSFYM4YY93ESZGLAMCNATMMBIG,DO60UFF917013347758422295855,1423,Belgium,03-03-2022,13,NULL
993,KW82KSFYM4YY93ESZGLAMCNATMMBIG,SI30854688556221714,1768,Gold,23-12-2021,15,NULL
994,KW82KSFYM4YY93ESZGLAMCNATMMBIG,DE84662773979640026212,268,Apple,28-04-2021,15,NULL
995,PL89877171017396818184443026,KZ36385AOUMOZQTMG2WN,351,Church,07-05-2022,3,NULL
996,PL89877171017396818184443026,FR791688697835WW8C9NQ8Z6S65,259,Airport,19-02-2022,12,NULL
997,GR560395974CG6TT9ZR8OFADHFE,GI05IKDYWBTDVSQ8SHUVLJS,762,River,27-07-2022,16,NULL
998,FR695430719047MSWFWEIHCAO18,GR670140226RMESE7H62GAIM3SE,2388,Hamburger,19-12-2022,5,NULL
999,FR695430719047MSWFWEIHCAO18,HR8906079259714710934,928,Nest,26-04-2022,10,NULL
1000,FR695430719047MSWFWEIHCAO18,ME16287773753648461989,465,Oil,02-09-2022,18,NULL
1001,GL4455269002179975,IT94D6632781263HRPVCKNADVYT,354,Belgium,16-09-2022,15,NULL
1002,GL4455269002179975,RO76ESTFXNSRIESKEKINEVFZ,597,Gold,04-03-2022,8,NULL
1003,GL4455269002179975,FR713935476580ZT3CFTGCDRB02,651,Yacht,01-12-2022,8,NULL
1004,GL4455269002179975,FR6953440468008MC6ABDQSAL42,908,Monkey,03-08-2022,9,NULL
1005,SM04O2872816220NX2CRTU1F91Z,LI44051518ZLXCN2YHBZJ,478,Easter,14-05-2022,4,NULL
1006,FR2505908882660FTQILUB4R861,SM64N5557398163KGYCFHOIMYMO,577,Jewellery,11-08-2021,9,NULL
1007,FR2505908882660FTQILUB4R861,ME26318530855224163160,4010,Energy,18-03-2021,13,NULL
1008,CY8714298070SW8FV1GLHBWSTKYO,PL28935896860888547021583122,899,France,01-10-2022,10,NULL
1009,CY8714298070SW8FV1GLHBWSTKYO,AZ57OMUVYZFC8LAA6VNB96PABWAF,222,School,12-12-2021,6,NULL
1010,CY8714298070SW8FV1GLHBWSTKYO,LV96REIMKIKXWQOGMQIE6,752,Piano,27-07-2021,17,NULL
1011,KZ57817DZXUEGJAWDPRF,HR9477341441289426975,795,Notebook,31-10-2021,10,NULL
1012,NL78SXNX5876067470,ME16287773753648461989,849,Kitchen,29-06-2022,2,NULL
1013,NL78SXNX5876067470,MD62OYYAXWCORJMS57KYDWIB,1783,Vulture,21-08-2022,4,NULL
1014,PT76725017952203419820774,FR255792114596ZTGEMW9OUDN24,525,Napkin,31-08-2022,19,NULL
1015,PT76725017952203419820774,BH07XBXXV1S52NEO6N5WMO,1656,Wire,09-09-2022,10,NULL
1016,PT76725017952203419820774,LU95927DXTZEZ9GIQ9UB,720,Vegetable,23-08-2022,18,NULL
1017,SA4941E7VC2BUJG8DVLMIUB9,SM51B8309116543TTZEYF8DO65K,1560,Lawyer,20-11-2021,10,NULL
1018,SA4941E7VC2BUJG8DVLMIUB9,GT15S62QOKAS1WXMESHXASGVRJEM,686,Television,21-07-2022,10,NULL
1019,SA4941E7VC2BUJG8DVLMIUB9,IL754513354853625654694,1569,Oil,29-05-2021,14,NULL
1020,SA4941E7VC2BUJG8DVLMIUB9,LV14QFLPVKIY3EH8FTKGX,4982,,17-02-2022,10,NULL
1021,CH1618474PWEBI8QAGREI,IT20Y4478159896T4OO8AV0BKZX,1560,Island,28-02-2022,19,NULL
1022,HU87667080640745192379770387,FO8756436767289006,5980,Refrigerator,16-05-2021,15,NULL
1023,HU87667080640745192379770387,FR626408734567RATTGWUILWB93,1061,Kitchen,03-12-2021,7,NULL
1024,SE0410756440958840317925,IE93UZWA26098327634156,1509,Glass,29-10-2021,18,NULL
1025,SE0410756440958840317925,DE93724978090086379943,666,Airport,19-10-2021,9,NULL
1026,SE0410756440958840317925,FR292186377725R84AJDAHSFC38,1228,Orange,02-11-2021,2,NULL
1027,RO18EUJTUIXL9GMIVTAD47EI,RS51772911049275214330,1489,Truck,28-04-2022,6,NULL
1028,RO18EUJTUIXL9GMIVTAD47EI,SE2079855404856582729003,452,Traffic,09-11-2021,10,NULL
1029,RO18EUJTUIXL9GMIVTAD47EI,CY7174054740CQM5GOLQV1ZOI4JW,1006,Wall,09-02-2022,6,NULL
1030,FR1549583566069TR1N2XWOYX34,HU77601743188734664334603904,1353,Egg,13-12-2022,2,NULL
1031,FR1549583566069TR1N2XWOYX34,PL07965477365479184831730834,1294,Zebra,28-07-2022,19,NULL
1032,FR1549583566069TR1N2XWOYX34,EE699004622849795267,1181,Glass,04-01-2023,8,NULL
1033,FR1549583566069TR1N2XWOYX34,LV62JZWNHIUUAQBNI5J1V,1059,Vulture,03-06-2022,11,NULL
1034,FR3481428835649QEVERDZJYP38,ME09666184622436687709,2535,Tomato,11-01-2022,16,NULL
1035,FR3481428835649QEVERDZJYP38,PL70879198140706719101782977,293,Oxygen,07-02-2022,17,NULL
1036,FR3481428835649QEVERDZJYP38,KW60MUAZWT2JPXFCCPRPZMFUSGRR2K,1386,Vulture,01-01-2022,6,NULL
1037,FR3481428835649QEVERDZJYP38,FR199823478051ILYYWAZEUXD52,4162,Advertisement,30-09-2021,5,NULL
1038,DK6058517087729622,MK06367F4BRT3MP5W90,692,Umbrella,11-01-2022,1,NULL
1039,DK6058517087729622,PT34188059164917520192585,332,Camera,11-04-2022,15,NULL
1040,LI9457531A6YJLWIJKNSQ,GR578465176X5TJJABB28WKIHWU,584,Pizza,18-09-2022,8,NULL
1041,LI9457531A6YJLWIJKNSQ,LB685935OPTJ6FGFGX12M6TVKA81,971,Car,27-02-2022,12,NULL
1042,LI9457531A6YJLWIJKNSQ,IE08LJLX57668051117509,878,Crayon,04-08-2022,15,NULL
1043,NL76JNXX1868440926,FR705025160146AUYZCNIVHIW03,272,Apple,16-06-2022,19,NULL
1044,NL76JNXX1868440926,MR9097271041850351111929839,1341,Truck,03-02-2022,9,NULL
1045,NL76JNXX1868440926,LI6880388AQ0TS5ILFD8J,551,Advertisement,29-11-2021,4,NULL
1046,GI83NEWZEVPW4UU7XMWZ0HZ,MD47MZFCPLI4NWNP3TKFTGSD,354,Elephant,07-12-2022,7,NULL
1047,GI83NEWZEVPW4UU7XMWZ0HZ,DE90603444929129815657,4722,Boy,11-05-2022,2,NULL
1048,MD45BCMPTO0A8JEWCMIMULCR,BH71JBIJZ8PS9KASFU44NU,1555,Girl,13-02-2022,13,NULL
1049,MD45BCMPTO0A8JEWCMIMULCR,FR26171543856991E942ZCLJX31,1564,Shoe,21-08-2022,15,NULL
1050,IE51AAOQ21828404077999,BG56ZUKG334528FFDQODA0,1345,Crowd,16-04-2022,3,NULL
1051,BE14175804407331,AZ60OVXMPOTMSKMI8SFYAQQX5E4F,412,Gas,22-03-2021,2,NULL
1052,BE14175804407331,IL910504242510945863027,254,Kangaroo,22-02-2021,8,NULL
1053,BE14175804407331,KW09JTUYU0WIP1JEGXIKBL2ZPJ2HEU,1612,Greece,20-09-2021,11,NULL
1054,AL5959600739QLBVKSV5UR8L5MCU,TN1355039818017380063981,241,Traffic,13-05-2022,5,NULL
1055,AL5959600739QLBVKSV5UR8L5MCU,MK94622U2DDUA4OZD67,256,Engine,09-04-2022,3,NULL
1056,AL5959600739QLBVKSV5UR8L5MCU,BE78742463215591,579,Zoo,10-01-2023,9,NULL
1057,TR0759790QLUOZUYZBIF6LUMC0,NO0959694734570,2183,House,22-08-2022,15,NULL
1058,TR0759790QLUOZUYZBIF6LUMC0,BR1472422091979227534997660JI,847,Toothbrush,27-01-2022,10,NULL
1059,TR0759790QLUOZUYZBIF6LUMC0,HU52476490354876045031268342,812,Telephone,22-10-2022,6,NULL
1060,IE42UTTQ67174907923500,BG96IPQJ933275RMMSDPPP,422,Hair,21-06-2021,9,NULL
1061,IE42UTTQ67174907923500,FR26171543856991E942ZCLJX31,679,Diamond,03-01-2022,13,NULL
1062,LB112232GXFEIRUSUKN8WRUCRGQM,AZ13KVTFYTAIYJVVPC9CRGT7ME3H,200,Finland,24-10-2021,4,NULL
1063,LB112232GXFEIRUSUKN8WRUCRGQM,FR495580473305NB2AYVJTMNB56,949,Eggplant,12-09-2021,9,NULL
1064,LB112232GXFEIRUSUKN8WRUCRGQM,IE93UZWA26098327634156,893,Yacht,29-09-2021,10,NULL
1065,LB64197862DLT0DLQ7H8HKJHW7CI,IE93UZWA26098327634156,429,Kite,29-06-2022,10,NULL
1066,LB64197862DLT0DLQ7H8HKJHW7CI,VG89LOSR3266684283976939,828,Television,12-01-2023,19,NULL
1067,LB64197862DLT0DLQ7H8HKJHW7CI,RS35447600093000649489,1141,Traffic,16-09-2022,17,NULL
1068,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,PK79FQMBTKQWWQ99TAHSWMBJ,526,Raincoat,15-03-2022,15,NULL
1069,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CR0520393585315414636,780,Cartoon,30-05-2022,18,NULL
1070,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,AL7065264675QANDYDOAPLJPRJQQ,997,Lock,18-10-2022,9,NULL
1071,BG96DUOA015893RAOVD5AK,BH37EACO2K7QFJZECQ0SRN,926,Rocket,22-06-2022,11,NULL
1072,BG96DUOA015893RAOVD5AK,AZ94JMIXBU4BXA5DMUX1JWAQDY0M,876,Room,22-12-2021,1,NULL
1073,EE386688945979336861,EE538417607168766008,1095,Night,13-05-2022,19,NULL
1074,GT83QMU2BFPVMOYQBSZ9SLMMIWW3,SA7204EDY70PTQP5GDBAZMDZ,215,Eye,25-08-2022,15,NULL
1075,FR5041164036327DMV1CRBHOK58,MC267658896748UJZCY83KFRX31,386,Sandwich,12-04-2022,5,NULL
1076,FR5041164036327DMV1CRBHOK58,LV68UPWCARSYK0FZFSMXX,1525,Jordan,17-08-2022,16,NULL
1077,FR836087418377IWU8PVEGDVU13,EE030802933339146340,1138,Sandwich,07-09-2021,14,NULL
1078,FR836087418377IWU8PVEGDVU13,IE39PIFJ25023549783763,832,Zebra,15-09-2021,17,NULL
1079,FR836087418377IWU8PVEGDVU13,MD09OLQRJ7NHSAPGVRWDPSTS,693,Flower,15-09-2021,3,NULL
1080,BH54PCIVYK9ZY4NPXRS8O3,RO71CYIKFU6QDQ1M6JZN6TFV,655,Forest,17-08-2022,7,NULL
1081,BH54PCIVYK9ZY4NPXRS8O3,SI36849693097264149,380,Pillow,20-08-2022,5,NULL
1082,GR665961948ADBSX9QJRLACNGCS,SI28034212996103512,211,Glass,02-04-2021,13,NULL
1083,GR665961948ADBSX9QJRLACNGCS,MU20WYWZ2207504295558595638HCZ,877,Flag,20-02-2022,4,NULL
1084,GR665961948ADBSX9QJRLACNGCS,BG70OQGX007365MRWGRRJC,886,Market,03-11-2021,6,NULL
1085,GR665961948ADBSX9QJRLACNGCS,KW35ZXUACL1SK0SG6VCDMCBDOTWTAQ,870,Hydrogen,11-09-2021,16,NULL
1086,BA930876333848218316,FR224417293688GSGUIKMMV0221,1537,Truck,01-08-2021,10,NULL
1087,BA930876333848218316,IL306644258125694696132,798,Teacher,07-03-2022,17,NULL
1088,AL0870006466BDDYHJJGOUMQB7A6,FO5157462615216679,756,Apple,05-05-2022,19,NULL
1089,AL0870006466BDDYHJJGOUMQB7A6,NL68ITZS4754018978,1539,Denmark,29-04-2022,7,NULL
1090,AL0870006466BDDYHJJGOUMQB7A6,TN5718428830473926912762,1335,Room,27-04-2022,9,NULL
1091,AL0870006466BDDYHJJGOUMQB7A6,FR150108050709QASBDR9TCOS45,915,Battery,01-05-2022,11,NULL
1092,LU70851H7LSUB3GSRLFG,BG71ARFW750379RTO9TQ2E,1783,Fish,29-09-2021,9,NULL
1093,FR5013365821287GQMMDD6OLU83,AZ60OVXMPOTMSKMI8SFYAQQX5E4F,3108,Vegetable,24-08-2022,10,NULL
1094,FR5013365821287GQMMDD6OLU83,BA767104122314960797,1738,Potato,24-12-2021,7,NULL
1095,FR5013365821287GQMMDD6OLU83,MR1393458704229793067341792,427,Painting,24-10-2021,6,NULL
1096,IT95C5136669136DOMHUVNPWXL1,FR977778693938ZHKBJRGDHOT04,221,Finland,16-02-2022,9,NULL
1097,BH67DBGDTWOO98T1IIB1GE,CZ0766747308382813025152,1648,Lawyer,01-09-2022,17,NULL
1098,BH67DBGDTWOO98T1IIB1GE,RS37391023450897031717,273,Football,12-06-2022,3,NULL
1099,DO65YOCL31275685388452922839,PT61147140926554274724044,1643,Candle,10-11-2022,10,NULL
1100,DO39GE7C12482803957849368595,IE19QKNT08148230854019,1992,Train,20-05-2022,7,NULL
1101,DO39GE7C12482803957849368595,FR234779454156X0DOUUOBAWS00,669,Vulture,07-09-2022,7,NULL
1102,DO39GE7C12482803957849368595,SM84H7014041027S0FD0TSCSX4M,879,Whale,10-02-2022,11,NULL
1103,PL02388355872187260826304548,FR284120856054EHC92BFQQRF09,262,Island,06-10-2022,13,NULL
1104,PL02388355872187260826304548,PL28935896860888547021583122,689,Flower,05-10-2021,2,NULL
1105,PL02388355872187260826304548,SM84H7014041027S0FD0TSCSX4M,606,Van,12-09-2021,15,NULL
1106,LI9802427CPUSD02PMERA,KZ712112QYO7OF9K80OF,574,Kitchen,07-07-2022,15,NULL
1107,LI9802427CPUSD02PMERA,FI3409454987292581,4016,Juice,03-12-2022,15,NULL
1108,LI9802427CPUSD02PMERA,FR570652457008I3R9NQDRJFB33,520,Disease,18-03-2022,6,NULL
1109,LI9802427CPUSD02PMERA,LU51888JA0CMG82VZGPT,816,Horse,02-09-2022,7,NULL
1110,GR522354528C95EVZDAXCLHWO6W,EE852261074973607220,963,Banana,06-11-2022,18,NULL
1111,MU38SPRZ6561085529865602003KQY,FI1671694129053872,1284,Jelly,27-04-2021,9,NULL
1112,GL5292163970877711,SM83Q48247877289UZUQ5OVN0V0,591,Oxygen,29-12-2022,12,NULL
1113,GL5292163970877711,FR3169598503358PDUMG2ILGS73,861,Dinner,17-09-2022,1,NULL
1114,GL5292163970877711,MU20PNLC5605192161894294220KDZ,407,Parrot,05-09-2022,2,NULL
1115,BG10EWTB1413962P6E6CZJ,LV80BRPZQE1ZPIG3UUPOC,873,Motorcycle,27-12-2021,7,NULL
1116,BG10EWTB1413962P6E6CZJ,ES4268295710246133174013,1379,House,23-10-2021,11,NULL
1117,LI9151289N8ADOGNRY7JJ,EE626169596112483402,819,Teacher,18-11-2022,13,NULL
1118,LI9151289N8ADOGNRY7JJ,SK4005494937391110598630,1475,Market,10-09-2021,11,NULL
1119,FR044345369650K70UZEP1PLB38,GE10YV0817635664628489,1899,Hydrogen,11-01-2023,8,NULL
1120,FR044345369650K70UZEP1PLB38,LT102052266949051506,584,Dog,22-12-2022,8,NULL
1121,FR044345369650K70UZEP1PLB38,SM84H7014041027S0FD0TSCSX4M,682,Magazine,09-05-2022,2,NULL
1122,AE791992291992682614433,MK34245ODYRQ9GURQ03,374,Holiday,21-06-2022,14,NULL
1123,AZ32WDFXIMHARYKZEWVKS5QG5GQ7,TR0754482C4NUR5KNN6J59VVB8,825,Dinner,14-05-2022,13,NULL
1124,AZ32WDFXIMHARYKZEWVKS5QG5GQ7,FR055239237129MZ6PBTPNQUN64,870,Carpet,02-08-2022,8,NULL
1125,AZ32WDFXIMHARYKZEWVKS5QG5GQ7,RS51772911049275214330,308,Traffic,23-08-2022,3,NULL
1126,AZ32WDFXIMHARYKZEWVKS5QG5GQ7,MU85RCSV1078526651784733718JVA,1185,Elephant,10-10-2022,18,NULL
1127,IT92R5558006844U0FADCFZP08W,FR688568783624U6ER6OZKOOL61,275,Furniture,29-07-2022,13,NULL
1128,IT92R5558006844U0FADCFZP08W,FR691074984681ZTAAQYGAFOC51,759,Train,25-05-2022,18,NULL
1129,IT92R5558006844U0FADCFZP08W,SA13640JH6IGW1697U25BAZS,1548,Ambulance,17-06-2022,19,NULL
1130,IT92R5558006844U0FADCFZP08W,FR235280560396KQMTG9NADBL05,329,Traffic,18-06-2022,12,NULL
1131,TR0242141JKJFDPUYFQ4BG1CHR,GL9551143695856634,950,Engine,30-12-2022,19,NULL
1132,TR0242141JKJFDPUYFQ4BG1CHR,LI515761254CBMTQDGKC5,224,Egg,30-09-2022,12,NULL
1133,PS04VYBCQPFJWHXPFFNWDRHMH7Z9E,MU31HEXI2273130466867006643JGZ,527,Kite,14-04-2022,18,NULL
1134,PS04VYBCQPFJWHXPFFNWDRHMH7Z9E,FR9091523757082ZQF4FMF2JI37,1894,Vegetable,24-07-2022,14,NULL
1135,PS04VYBCQPFJWHXPFFNWDRHMH7Z9E,IT26G7211802137RB8IFEP632ZI,582,Branch,05-11-2022,13,NULL
1136,KZ08583RLSRYBXSZMLZ4,IT91N8726778799OPULP7W6CRPW,521,Gold,12-06-2021,7,NULL
1137,KZ08583RLSRYBXSZMLZ4,BH07XBXXV1S52NEO6N5WMO,1856,Motorcycle,17-07-2022,2,NULL
1138,KZ08583RLSRYBXSZMLZ4,DO04SPUI02566351512132731600,1037,Hamburger,12-01-2022,18,NULL
1139,FR8531903426929BVM9A1DXCW93,DO924HK425314844988507954061,241,Lawyer,22-10-2021,15,NULL
1140,IL864925811367077730271,SE9223326141895621725460,423,Room,04-11-2022,17,NULL
1141,IL864925811367077730271,DO924HK425314844988507954061,1888,Island,04-06-2022,10,NULL
1142,IL864925811367077730271,IE19QKNT08148230854019,1228,,05-12-2022,4,NULL
1143,LV72XXYBH0G42VAO1QZAS,IE28FGHY86618984013956,1166,Night,01-07-2022,19,NULL
1144,LV72XXYBH0G42VAO1QZAS,FR400314183609VUY3ACRSVK022,889,Plastic,29-04-2022,13,NULL
1145,LV72XXYBH0G42VAO1QZAS,VG30XNCA9436919941049737,514,Breakfast,05-09-2022,3,NULL
1146,GB48ENOZ97260071015756,SK5923472445985591240184,293,Monkey,11-07-2021,1,NULL
1147,GB48ENOZ97260071015756,GB47QMQG36151580273693,1027,Nigeria,10-07-2021,8,NULL
1148,GB48ENOZ97260071015756,NO4100680852681,600,Quill,27-01-2022,1,NULL
1149,LT686535476410631841,RO09BRNAITC6NLC8LPJRZXA7,581,Lunch,01-11-2021,5,NULL
1150,MU79EOTT8963977338902634213BSU,LV63CQUDB1HVZBHTYAESZ,1772,Balloon,29-01-2022,16,NULL
1151,MU79EOTT8963977338902634213BSU,GI17EMNAXJAY7UK0TKOYMUB,994,Telephone,23-03-2022,3,NULL
1152,FR241647887802ACKVGEEEQZM87,SK1576631873210825613214,978,Holiday,06-01-2023,4,NULL
1153,FR241647887802ACKVGEEEQZM87,FR3036302402186MEJV3TXPQ087,906,Denmark,28-06-2022,18,NULL
1154,FR241647887802ACKVGEEEQZM87,FR44981323037970BGVE20PVS35,2634,Furniture,26-11-2022,8,NULL
1155,DE87413056918276489411,LV80TDCQWDXAP6EEICKBC,4997,Plastic,14-05-2022,1,NULL
1156,DE87413056918276489411,BG12XVTM044568HRZTCJ3M,1429,Sugar,29-07-2022,19,NULL
1157,DO692LOA24615275459286419733,LU95927DXTZEZ9GIQ9UB,374,Rocket,30-01-2022,17,NULL
1158,DO692LOA24615275459286419733,GI21XDPW6M2LPCDZBIEQEUB,3466,Morning,17-05-2022,2,NULL
1159,DO692LOA24615275459286419733,FR8881484506796DBFZ6VLT0791,942,Furniture,09-07-2022,2,NULL
1160,TN9828137049969786960962,BR7786644207961878872003940WL,2570,Jackal,22-11-2021,5,NULL
1161,SK9128096539431151563108,PS59RDSUYDZDQFES3U23G0GSKKBEI,1495,Painting,03-07-2021,1,NULL
1162,SK9128096539431151563108,PT66104255005695068410621,495,Vegetable,02-04-2022,5,NULL
1163,AL33908744009C521XY5QXTPUATG,MT11OJCU05064I02MUSYSHDBKPA8JCM,469,Nigeria,20-10-2021,14,NULL
1164,AE236837503028130721519,FR255792114596ZTGEMW9OUDN24,630,Spoon,15-10-2022,15,NULL
1165,CZ7501037659587135778487,FR083752513675KSKGEAVZH3C12,3379,Banana,03-03-2021,16,NULL
1166,CZ7501037659587135778487,LT059313269154841317,729,Jewellery,05-08-2021,4,NULL
1167,CZ7501037659587135778487,LU95927DXTZEZ9GIQ9UB,1761,Lawyer,31-01-2021,17,NULL
1168,IL786557961952878739199,LU46550WH2ETFO6QYS1Y,540,Magician,01-03-2022,5,NULL
1169,IL786557961952878739199,KW62SILCXSRXKNL9Z0VC5I0WZDJFPI,588,Camera,22-09-2022,13,NULL
1170,IL786557961952878739199,DE90845883416471257622,702,River,06-10-2021,2,NULL
1171,CH6793171T2FIYUY16UEY,FR671747731174CVJRPFR52TT35,631,Truck,29-03-2022,5,NULL
1172,CH6793171T2FIYUY16UEY,BR6957885379882695293241114SN,1888,Morning,01-05-2022,17,NULL
1173,CH6793171T2FIYUY16UEY,AE606350120880863957211,1059,Vase,28-04-2022,11,NULL
1174,AL7735553150TGPITLB0SYRDI9PS,HU02797171548597605511809613,779,Belgium,12-07-2022,1,NULL
1175,HR2046564264198251845,MU88XUSY5884990482845874706QJJ,615,Church,02-09-2021,2,NULL
1176,HR2046564264198251845,SA7134CGNPMWYBMIXGYL1NWA,1123,England,27-05-2022,3,NULL
1177,LU67780AHKNQAGUVIQCQ,LV50LUIWFKF1PDRPQPXML,590,Branch,22-01-2022,9,NULL
1178,LU67780AHKNQAGUVIQCQ,IS355928900745955246052689,279,Television,04-10-2022,13,NULL
